x,y
1547337600,3637.31
1547424000,3531.96
1547510400,3682.48
1547596800,3600.16
1547683200,3621.43
1547769600,3658.41
1547856000,3625.73
1547942400,3703.98
1548028800,3548.98
1548115200,3540.02
1548201600,3587.35
1548288000,3566.4
1548374400,3586.25
1548460800,3577.79
1548547200,3576.3
1548633600,3554.5
1548720000,3448.58
1548806400,3421.6
1548892800,3470
1548979200,3444.81
1549065600,3475.33
1549152000,3506.22
1549238400,3456.02
1549324800,3452.35
1549411200,3467.34
1549497600,3405.7
1549584000,3394.76
1549670400,3661.08
1549756800,3664.38
1549843200,3686.29
1549929600,3629.47
1550016000,3632.42
1550102400,3614.5
1550188800,3600.31
1550275200,3608.2
1550361600,3619.55
1550448000,3670.74
1550534400,3910.8
1550620800,3926.53
1550707200,3987.18
1550793600,3944.88
1550880000,3983.48
1550966400,4139.6
1551052800,3766.89
1551139200,3848.33
1551225600,3831.45
1551312000,3833.23
1551398400,3850.08
1551484800,3834.62
1551571200,3831.44
1551657600,3814.58
1551744000,3730.98
1551830400,3872.25
1551916800,3876.85
1552003200,3886.82
1552089600,3875.96
1552176000,3950.56
1552262400,3928.17
1552348800,3881.09
1552435200,3892.51
1552521600,3877.77
1552608000,3885.21
1552694400,3936.5
1552780800,4015.95
1552867200,3994.92
1552953600,3998.77
1553040000,4029.11
1553126400,4056.4
1553212800,3992.34
1553299200,3999.06
1553385600,4011.92
1553472000,3994.11
1553558400,3935.89
1553644800,3947.74
1553731200,4048.51
1553817600,4037.37
1553904000,4115.55
1553990400,4114.44
1554076800,4114.16
1554163200,4152.53
1554249600,4882.88
1554336000,4959.81
1554422400,4911.24
1554508800,5028.77
1554595200,5053.52
1554681600,5189.39
1554768000,5268.71
1554854400,5175.81
1554940800,5310.18
1555027200,5035.02
1555113600,5072.85
1555200000,5064.62
1555286400,5152.51
1555372800,5036.18
1555459200,5196.65
1555545600,5220.37
1555632000,5276.31
1555718400,5277.04
1555804800,5309.28
1555891200,5281.83
1555977600,5377.19
1556064000,5518.16
1556150400,5434.19
1556236800,5195.61
1556323200,5292.83
1556409600,5280.19
1556496000,5301.29
1556582400,5260.65
1556668800,5269.79
1556755200,5326.67
1556841600,5390.16
1556928000,5657.14
1557014400,5771.08
1557100800,5717.66
1557187200,5684.47
1557273600,5755.72
1557360000,5936.72
1557446400,6146.91
1557532800,6348.02
1557619200,7248.31
1557705600,6978.63
1557792000,7823.11
1557878400,7992.69
1557964800,8206.9
1558051200,7885.96
1558137600,7362.22
1558224000,7265.05
1558310400,8193.7
1558396800,8007.03
1558483200,7952.5
1558569600,7625.93
1558656000,7880.29
1558742400,8003.26
1558828800,8071.45
1558915200,8744.42
1559001600,8770.06
1559088000,8719.88
1559174400,8662.98
1559260800,8272.46
1559347200,8553.81
1559433600,8554.8
1559520000,8739.03
1559606400,8134.92
1559692800,7675.8
1559779200,7786.04
1559865600,7803.23
1559952000,7998.29
1560038400,7931.34
1560124800,7640.61
1560211200,8020.38
1560297600,7917.58
1560384000,8173.06
1560470400,8237.88
1560556800,8693.6
1560643200,8859.47
1560729600,8978.99
1560816000,9327.48
1560902400,9076.18
1560988800,9281.7
1561075200,9531.35
1561161600,10209.4
1561248000,10668.6
1561334400,10814.5
1561420800,11017.5
1561507200,11766.4
1561593600,12932.5
1561680000,11132.8
1561766400,12374.3
1561852800,11890.4
1561939200,10737.7
1562025600,10578.7
1562112000,10805.4
1562198400,11984.8
1562284800,11160.5
1562371200,10955.2
1562457600,11232
1562544000,11477
1562630400,12313.1
1562716800,12586.8
1562803200,12099.9
1562889600,11352.9
1562976000,11804
1563062400,11389.1
1563148800,10187
1563235200,10873.5
1563321600,9397.72
1563408000,9674.28
1563494400,10638.6
1563580800,10535.8
1563667200,10764.9
1563753600,10587.4
1563840000,10323.6
1563926400,9844.3
1564012800,9772.17
1564099200,9875.17
1564185600,9848.65
1564272000,9473.99
1564358400,9530
1564444800,9501.33
1564531200,9589.13
1564617600,10084.7
1564704000,10407.2
1564790400,10529.5
1564876800,10814.6
1564963200,10980.2
1565049600,11788
1565136000,11465.7
1565222400,11960.8
1565308800,11996.4
1565395200,11856.6
1565481600,11282.2
1565568000,11566.8
1565654400,11386.3
1565740800,10858.1
1565827200,10017
1565913600,10302.2
1566000000,10359.4
1566086400,10214.5
1566172800,10317.6
1566259200,10917.3
1566345600,10760.6
1566432000,10129.4
1566518400,10112
1566604800,10405.8
1566691200,10143.8
1566777600,10135.1
1566864000,10360.3
1566950400,10172
1567036800,9717.82
1567123200,9484.55
1567209600,9577.99
1567296000,9600.9
1567382400,9769.79
1567468800,10386.6
1567555200,10621.3
1567641600,10584.2
1567728000,10577.8
1567814400,10317.5
1567900800,10487.2
1567987200,10406.3
1568073600,10313.7
1568160000,10101
1568246400,10159.3
1568332800,10420.2
1568419200,10363.9
1568505600,10361.3
1568592000,10310.4
1568678400,10265.6
1568764800,10190.4
1568851200,10157.6
1568937600,10275.9
1569024000,10173.1
1569110400,9979.49
1569196800,10033
1569283200,9683.38
1569369600,8553.61
1569456000,8432.23
1569542400,8055.64
1569628800,8193.9
1569715200,8225
1569801600,8056.74
1569888000,8307.74
1569974400,8322.92
1570060800,8382.03
1570147200,8236.17
1570233600,8155.48
1570320000,8147.69
1570406400,7869.74
1570492800,8212.02
1570579200,8190
1570665600,8587.92
1570752000,8586.9
1570838400,8269.73
1570924800,8308.01
1571011200,8283.76
1571097600,8353.54
1571184000,8162.16
1571270400,8002.51
1571356800,8076.78
1571443200,7954.15
1571529600,7960.04
1571616000,8231.06
1571702400,8222.52
1571788800,8026.76
1571875200,7469.56
1571961600,7431.88
1572048000,8666.79
1572134400,9259.8
1572220800,9551.54
1572307200,9218.76
1572393600,9433.35
1572480000,9164.62
1572566400,9147.98
1572652800,9252.99
1572739200,9301.18
1572825600,9206.16
1572912000,9418.05
1572998400,9310.19
1573084800,9343.34
1573171200,9204.24
1573257600,8766.04
1573344000,8809.41
1573430400,9037.12
1573516800,8717.81
1573603200,8801.52
1573689600,8762.42
1573776000,8632.32
1573862400,8457.69
1573948800,8482.7
1574035200,8503.93
1574121600,8175.99
1574208000,8120.8
1574294400,8081.81
1574380800,7617.07
1574467200,7286.35
1574553600,7324.03
1574640000,6907.4
1574726400,7130.25
1574812800,7163.63
1574899200,7523.83
1574985600,7431
1575072000,7757.47
1575158400,7557.72
1575244800,7402.69
1575331200,7309.59
1575417600,7296.77
1575504000,7192.85
1575590400,7395.97
1575676800,7547.19
1575763200,7504.83
1575849600,7522.39
1575936000,7337.42
1576022400,7220.76
1576108800,7202.31
1576195200,7189.16
1576281600,7251.87
1576368000,7067.74
1576454400,7111.14
1576540800,6879.54
1576627200,6612.12
1576713600,7284.29
1576800000,7150.86
1576886400,7190.17
1576972800,7143.2
1577059200,7514.41
1577145600,7322.08
1577232000,7250.69
1577318400,7192.72
1577404800,7194.4
1577491200,7243.93
1577577600,7301.07
1577664000,7385.36
1577750400,7219.6
1577836800,7168.31
1577923200,7175.68
1578009600,6944.33
1578096000,7326.35
1578182400,7347.89
1578268800,7351.57
1578355200,7759.24
1578441600,8165.47
1578528000,8042.65
1578614400,7817.92
1578700800,8184.66
1578787200,8021.49
1578873600,8173.97
1578960000,8105.24
1579046400,8842.42
1579132800,8813.89
1579219200,8722.03
1579305600,8900.34
1579392000,8910.85
1579478400,8703.36
1579564800,8626.47
1579651200,8722.26
1579737600,8658.94
1579824000,8388.11
1579910400,8428.17
1579996800,8327.36
1580083200,8588.42
1580169600,8895.78
1580256000,9385.69
1580342400,9279.81
1580428800,9502.37
1580515200,9333.77
1580601600,9378.09
1580688000,9314.56
1580774400,9284.51
1580860800,9162.14
1580947200,9614.9
1581033600,9755.66
1581120000,9807.54
1581206400,9907.12
1581292800,10162.4
1581379200,9854.79
1581465600,10275.4
1581552000,10354.3
1581638400,10242.4
1581724800,10368.5
1581811200,9904.17
1581897600,9937.67
1581984000,9703.93
1582070400,10180.7
1582156800,9604.72
1582243200,9606.86
1582329600,9696.58
1582416000,9669.63
1582502400,9989.39
1582588800,9663.75
1582675200,9309.15
1582761600,8785.52
1582848000,8804.72
1582934400,8712.35
1583020800,8531.42
1583107200,8534.17
1583193600,8912.82
1583280000,8754.34
1583366400,8758.9
1583452800,9067.39
1583539200,9155.89
1583625600,8898.63
1583712000,8039.38
1583798400,7931.94
1583884800,7885.46
1583971200,7936.65
1584057600,4830.21
1584144000,5609.03
1584230400,5166.26
1584316800,5348.44
1584403200,5026.35
1584489600,5357.61
1584576000,5410.23
1584662400,6195.2
1584748800,6226.44
1584835200,6189.85
1584921600,5822.62
1585008000,6502.16
1585094400,6768.49
1585180800,6698.46
1585267200,6763.75
1585353600,6369.09
1585440000,6260.95
1585526400,5885.41
1585612800,6405.29
1585699200,6428.28
1585785600,6652.87
1585872000,6809.11
1585958400,6741.67
1586044800,6871.69
1586131200,6777.44
1586217600,7343.2
1586304000,7205.55
1586390400,7365.03
1586476800,7293.69
1586563200,6873.24
1586649600,6891.6
1586736000,6915.37
1586822400,6857.66
1586908800,6871.95
1586995200,6623.8
1587081600,7112.27
1587168000,7034.89
1587254400,7259.36
1587340800,7130.04
1587427200,6840.24
1587513600,6852.52
1587600000,7130.99
1587686400,7477.6
1587772800,7507.08
1587859200,7549.52
1587945600,7699.27
1588032000,7790.66
1588118400,7765.33
1588204800,8777.63
1588291200,8628.77
1588377600,8824.66
1588464000,8973.82
1588550400,8903.95
1588636800,8885.93
1588723200,9030.96
1588809600,9170.79
1588896000,10002.5
1588982400,9821.8
1589068800,9527.39
1589155200,8754.46
1589241600,8617.25
1589328000,8814.53
1589414400,9305.93
1589500800,9790.31
1589587200,9303.59
1589673600,9385.7
1589760000,9669.4
1589846400,9719.37
1589932800,9785.74
1590019200,9510.67
1590105600,9057.57
1590192000,9167.26
1590278400,9178.32
1590364800,8730.73
1590451200,8899.66
1590537600,8842.85
1590624000,9197.54
1590710400,9569.21
1590796800,9425.98
1590883200,9698.1
1590969600,9450.84
1591056000,10204.2
1591142400,9525.57
1591228800,9658.04
1591315200,9794.56
1591401600,9623.75
1591488000,9670.43
1591574400,9753.85
1591660800,9782.59
1591747200,9775.15
1591833600,9892.13
1591920000,9286.42
1592006400,9459.97
1592092800,9473.5
1592179200,9330.07
1592265600,9426.7
1592352000,9526
1592438400,9454.81
1592524800,9380.03
1592611200,9300.15
1592697600,9357.43
1592784000,9284.78
1592870400,9691.9
1592956800,9621.49
1593043200,9276.58
1593129600,9240.85
1593216000,9154.45
1593302400,9004.23
1593388800,9127.47
1593475200,9185.35
1593561600,9133.97
1593648000,9236.38
1593734400,9087.98
1593820800,9072.42
1593907200,9131.31
1593993600,9089.09
1594080000,9348.91
1594166400,9256.23
1594252800,9440.07
1594339200,9238.04
1594425600,9287.4
1594512000,9235.96
1594598400,9295.9
1594684800,9238.13
1594771200,9254.52
1594857600,9193.51
1594944000,9131
1595030400,9154.19
1595116800,9174.71
1595203200,9214.66
1595289600,9163.87
1595376000,9392.66
1595462400,9537.4
1595548800,9613.11
1595635200,9551.28
1595721600,9707.5
1595808000,9938.83
1595894400,11042.4
1595980800,10934.9
1596067200,11102.7
1596153600,11114.9
1596240000,11343.9
1596326400,11823.7
1596412800,11077.8
1596499200,11242.6
1596585600,11194.2
1596672000,11750.3
1596758400,11772.9
1596844800,11605.6
1596931200,11767.6
1597017600,11684.1
1597104000,11893
1597190400,11392.4
1597276800,11573.1
1597363200,11777.4
1597449600,11774.4
1597536000,11874
1597622400,11914
1597708800,12293.7
1597795200,11969.5
1597881600,11734
1597968000,11865.8
1598054400,11522.8
1598140800,11683.4
1598227200,11653
1598313600,11763.9
1598400000,11337.4
1598486400,11467.4
1598572800,11302
1598659200,11534.8
1598745600,11481.6
1598832000,11707.8
1598918400,11659.6
1599004800,11923.2
1599091200,11397.4
1599177600,10187.5
1599264000,10467.9
1599350400,10159.6
1599436800,10254.9
1599523200,10367.7
1599609600,10121.5
1599696000,10227.8
1599782400,10352.7
1599868800,10395.4
1599955200,10446.4
1600041600,10330.8
1600128000,10674.6
1600214400,10785.6
1600300800,10948.4
1600387200,10943.9
1600473600,10931.8
1600560000,11081.4
1600646400,10919.7
1600732800,10430.5
1600819200,10532.2
1600905600,10234.5
1600992000,10732.4
1601078400,10692.8
1601164800,10732.4
1601251200,10774.2
1601337600,10692.3
1601424000,10840.8
1601510400,10777.9
1601596800,10619.2
1601683200,10575.1
1601769600,10551.8
1601856000,10673.5
1601942400,10788.6
1602028800,10603.7
1602115200,10670.8
1602201600,10923.3
1602288000,11063.2
1602374400,11302.7
1602460800,11376.6
1602547200,11540
1602633600,11428.2
1602720000,11431.3
1602806400,11503.7
1602892800,11327.6
1602979200,11366.5
1603065600,11508.2
1603152000,11758.2
1603238400,11925.5
1603324800,12831.6
1603411200,12990.2
1603497600,12944.5
1603584000,13128.5
1603670400,13036.8
1603756800,13076.4
1603843200,13651.5
1603929600,13289
1604016000,13458.7
1604102400,13564.7
1604188800,13810.3
1604275200,13758.9
1604361600,13575.2
1604448000,14023.3
1604534400,14155.6
1604620800,15591.4
1604707200,15595.8
1604793600,14839.8
1604880000,15490.6
1604966400,15328.5
1605052800,15317
1605139200,15708.7
1605225600,16295.6
1605312000,16339.3
1605398400,16091.1
1605484800,15968.2
1605571200,16725.2
1605657600,17679.7
1605744000,17798.4
1605830400,17820.6
1605916800,18687.4
1606003200,18699.8
1606089600,18422.3
1606176000,18398.9
1606262400,19172.5
1606348800,18739.8
1606435200,17151.4
1606521600,17138.9
1606608000,17732.4
1606694400,18191.6
1606780800,19709.7
1606867200,18792.5
1606953600,19227
1607040000,19454.5
1607126400,18670.5
1607212800,19155.1
1607299200,19377.7
1607385600,19181.4
1607472000,18318.9
1607558400,18554.2
1607644800,18247.8
1607731200,18029.4
1607817600,18803.4
1607904000,19164.5
1607990400,19276.6
1608076800,19439.8
1608163200,21379.5
1608249600,22847.5
1608336000,23150.8
1608422400,23869.9
1608508800,23490.6
1608595200,22745.5
1608681600,23825
1608768000,23253.4
1608854400,23715.5
1608940800,24693.6
1609027200,26443.2
1609113600,26246.6
1609200000,27036.7
1609286400,27376.4
1609372800,28856.6
1609459200,28982.6
1609545600,29393.8
1609632000,32195.5
1609718400,33000.8
1609804800,32035
1609891200,34046.7
1609977600,36860.4
1610064000,39486
1610150400,40670.2
1610236800,40240.7
1610323200,38240.1
1610409600,35544.9
1610496000,34011.8
1610582400,37393.1
1610668800,39158.5
1610755200,36828.5
1610841600,36065.2
1610928000,35793
1611014400,36632.4
1611100800,36020.1
1611187200,35539
1611273600,30797.9
1611360000,33002.4
1611446400,32099.7
1611532800,32276.8
1611619200,32243.3
1611705600,32541.8
1611792000,30419.2
1611878400,33403.2
1611964800,34314.3
1612051200,34318.1
1612137600,33136.5
1612224000,33522.9
1612310400,35529.7
1612396800,37676.2
1612483200,37002.1
1612569600,38278.6
1612656000,39323.3
1612742400,38928.1
1612828800,46364.3
1612915200,46589.6
1613001600,44878.2
1613088000,48013.4
1613174400,47471.4
1613260800,47185.2
1613347200,48720.4
1613433600,47951.9
1613520000,49160.1
1613606400,52118.2
1613692800,51608.1
1613779200,55916.5
1613865600,56001.2
1613952000,57487.9
1614038400,54123.4
1614124800,48880.4
1614211200,50624.8
1614297600,46800.4
1614384000,46340.3
1614470400,46155.9
1614556800,45113.9
1614643200,49618.4
1614729600,48356
1614816000,50477.7
1614902400,48448.9
1614988800,48861.4
1615075200,48881.6
1615161600,51169.7
1615248000,52299.3
1615334400,54881.5
1615420800,55997.2
1615507200,57764
1615593600,57253.3
1615680000,61258.7
1615766400,59133.5
1615852800,55754.7
1615939200,56872.4
1616025600,58913
1616112000,57665.9
1616198400,58075.1
1616284800,58085.8
1616371200,57411.2
1616457600,54205
1616544000,54477.5
1616630400,52508.2
1616716800,51415.9
1616803200,55074.5
1616889600,55863.9
1616976000,55783.7
1617062400,57627.7
1617148800,58730.1
1617235200,58735.2
1617321600,58736.9
1617408000,59031.3
1617494400,57076.5
1617580800,58206.6
1617667200,59054.1
1617753600,58020.5
1617840000,55947.3
1617926400,58048.6
1618012800,58102.6
1618099200,59774
1618185600,59964.9
1618272000,59834.7
1618358400,63554.4
1618444800,62969.1
1618531200,63252.6
1618617600,61456
1618704000,60087.1
1618790400,56251.5
1618876800,55703.1
1618963200,56507.9
1619049600,53808.8
1619136000,51731.7
1619222400,51153.1
1619308800,50110.5
1619395200,49075.6
1619481600,54056.6
1619568000,55071.5
1619654400,54884.1
1619740800,53584.1
1619827200,57796.6
1619913600,57857.5
1620000000,56610.5
1620086400,57213.3
1620172800,53241.7
1620259200,57473.2
1620345600,56428.2
1620432000,57380.3
1620518400,58928.8
1620604800,58280.7
1620691200,55883.5
1620777600,56750
1620864000,49007.1
1620950400,49702.3
1621036800,49922.5
1621123200,46736.6
1621209600,46441.6
1621296000,43596.2
1621382400,42912.2
1621468800,36964.3
1621555200,40784.3
1621641600,37280.4
1621728000,37528.3
1621814400,34754.5
1621900800,38728.6
1621987200,38410.5
1622073600,39266
1622160000,38445.3
1622246400,35689.6
1622332800,34647.7
1622419200,35684.6
1622505600,37310.5
1622592000,36662.6
1622678400,37585.2
1622764800,39188.6
1622851200,36885.5
1622937600,35530.4
1623024000,35816.2
1623110400,33514.9
1623196800,33450.2
1623283200,37338.4
1623369600,36704.6
1623456000,37313.2
1623542400,35494.9
1623628800,39066.8
1623715200,40525.8
1623801600,40188.6
1623888000,38324.9
1623974400,38068
1624060800,35729.8
1624147200,35524.2
1624233600,35592.4
1624320000,31686.6
1624406400,32447.6
1624492800,33674.7
1624579200,34639.4
1624665600,31640.6
1624752000,32160.9
1624838400,34644.4
1624924800,34456.7
1625011200,35847.7
1625097600,35047.4
1625184000,33536.9
1625270400,33856.9
1625356800,34689
1625443200,35309.3
1625529600,33748
1625616000,34211
1625702400,33839
1625788800,32877.4
1625875200,33818.5
1625961600,33515.6
1626048000,34227.6
1626134400,33158.2
1626220800,32686.6
1626307200,32814.6
1626393600,31738.6
1626480000,31421.2
1626566400,31520.7
1626652800,31783.5
1626739200,30815.9
1626825600,29790.2
1626912000,32118.1
1626998400,32297.9
1627084800,33581.6
1627171200,34279.3
1627257600,35365.2
1627344000,37318.1
1627430400,39405.9
1627516800,40002.5
1627603200,40005.9
1627689600,42214.1
1627776000,41659.1
1627862400,40000.5
1627948800,39193.9
1628035200,38138
1628121600,39750.1
1628208000,40882
1628294400,42825.9
1628380800,44634.1
1628467200,43816.1
1628553600,46333.5
1628640000,45608.4
1628726400,45611.5
1628812800,44417.8
1628899200,47834
1628985600,47112.2
1629072000,47056.4
1629158400,45982.6
1629244800,44648.6
1629331200,44777.9
1629417600,46734.6
1629504000,49327.8
1629590400,48932
1629676800,49335.7
1629763200,49523.5
1629849600,47744.6
1629936000,48972.1
1630022400,46962.8
1630108800,49056.9
1630195200,48897.6
1630281600,48806.8
1630368000,47074.8
1630454400,47155.9
1630540800,48862.8
1630627200,49329
1630713600,50035.3
1630800000,49947.4
1630886400,51769.1
1630972800,52677.4
1631059200,46809.2
1631145600,46078.4
1631232000,46368.7
1631318400,44847.5
1631404800,45144.8
1631491200,46059.1
1631577600,44968.8
1631664000,47072.1
1631750400,48167.9
1631836800,47785.3
1631923200,47263.6
1632009600,48259.4
1632096000,47249.4
1632182400,42901.6
1632268800,40619.3
1632355200,43604.8
1632441600,44889
1632528000,42815.6
1632614400,42742
1632700800,43182.6
1632787200,42238.2
1632873600,41011.2
1632960000,41522.4
1633046400,43757.8
1633132800,48140.1
1633219200,47727.1
1633305600,48205.7
1633392000,49143.9
1633478400,51505.8
1633564800,55343.8
1633651200,53801.1
1633737600,53867.3
1633824000,55122.6
1633910400,54625.7
1633996800,57452
1634083200,56242.9
1634169600,57406.7
1634256000,57397.7
1634342400,61641.2
1634428800,60948.8
1634515200,61546.2
1634601600,61971.6
1634688000,64287.6
1634774400,66063.6
1634860800,62354.9
1634947200,60697.1
1635033600,61277.3
1635120000,60884.2
1635206400,63070.5
1635292800,60345.2
1635379200,58538.5
1635465600,60587.1
1635552000,62249.2
1635638400,61731.3
1635724800,61373.4
1635811200,61029.5
1635897600,63241.1
1635984000,62954.9
1636070400,61441.8
1636156800,61072.3
1636243200,61516.3
1636329600,63293.2
1636416000,67562.2
1636502400,66954.1
1636588800,64976.7
1636675200,64838.8
1636761600,64254.7
1636848000,64420.9
1636934400,65468.8
1637020800,63584.2
1637107200,60172.3
1637193600,60381.4
1637280000,56921.3
1637366400,58133
1637452800,59778
1637539200,58755.9
1637625600,56301.5
1637712000,57578.2
1637798400,57187.5
1637884800,58935.4
1637971200,53588.2
1638057600,54801.1
1638144000,57292.3
1638230400,57828.4
1638316800,57025.8
1638403200,57229.8
1638489600,56508.5
1638576000,53713.8
1638662400,49253.9
1638748800,49380.4
1638835200,50564.6
1638921600,50645.4
1639008000,50511.1
1639094400,47659.7
1639180800,47137.5
1639267200,49379.7
1639353600,50117.2
1639440000,46757.1
1639526400,48392.8
1639612800,48884.7
1639699200,47658.4
1639785600,46173.5
1639872000,46863.7
1639958400,46689.3
1640044800,46910.1
1640131200,48934.6
1640217600,48628.4
1640304000,50785.7
1640390400,50814.9
1640476800,50470.9
1640563200,50801.1
1640649600,50692.3
1640736000,47601.3
1640822400,46408.9
1640908800,47133
1640995200,46249.6
1641081600,47763.3
1641168000,47327.9
1641254400,46442
1641340800,45863
1641427200,43436.2
1641513600,43120.6
1641600000,41528
1641686400,41690.9
1641772800,41864.4
1641859200,41849
1641945600,42723.4
1642032000,43926
1642118400,42546.4
1642204800,43099.4
1642291200,43146.5
1642377600,43102.4
1642464000,42248.4
1642550400,42381.5
1642636800,41707.9
1642723200,40684.4
1642809600,36480.9
1642896000,35071.4
1642982400,36280.8
1643068800,36678.8
1643155200,36948.8
1643241600,36823.5
1643328000,37146.9
1643414400,37770.1
1643500800,38186.5
1643587200,37918.6
1643673600,38521.8
1643760000,38739.7
1643846400,36912.7
1643932800,37092.4
1644019200,41584.2
1644105600,41435.4
1644192000,42451
1644278400,43834
1644364800,44133.3
1644451200,44397.3
1644537600,43531.1
1644624000,42401.3
1644710400,42245.6
1644796800,42104.9
1644883200,42580.9
1644969600,44536.2
1645056000,43948.8
1645142400,40565.7
1645228800,40014.6
1645315200,40115.1
1645401600,38382.3
1645488000,37031.1
1645574400,38262.2
1645660800,37291.5
1645747200,38344.8
1645833600,39222.6
1645920000,39103.9
1646006400,37704.6
1646092800,43226.4
1646179200,44418.8
1646265600,43934.9
1646352000,42464.4
1646438400,39141.2
1646524800,39399.6
1646611200,38407.7
1646697600,38032.5
1646784000,38753.1
1646870400,41956.5
1646956800,39437.9
1647043200,38741
1647129600,38809.2
1647216000,37820.4
1647302400,39680.6
1647388800,39320.8
1647475200,41133.1
1647561600,40946.8
1647648000,41795.8
1647734400,42222.3
1647820800,41250.8
1647907200,41071.4
1647993600,42372.7
1648080000,42905.1
1648166400,44004.5
1648252800,44334.3
1648339200,44542.4
1648425600,46858.5
1648512000,47115.9
1648598400,47448
1648684800,47064.2
1648771200,45539.2
1648857600,46282.6
1648944000,45825.4
1649030400,46425.5
1649116800,46611.3
1649203200,45508.2
1649289600,43190.2
1649376000,43464.3
1649462400,42278.9
1649548800,42787.7
1649635200,42144.2
1649721600,39488.6
1649808000,40102.2
1649894400,41148.1
1649980800,39939.9
1650067200,40566.2
1650153600,40388.8
1650240000,39711.4
1650326400,40805.7
1650412800,41507.3
1650499200,41375.8
1650585600,40514
1650672000,39727.6
1650758400,39429
1650844800,39465.6
1650931200,40472.7
1651017600,38114.9
1651104000,39249.3
1651190400,39770
1651276800,38596.3
1651363200,37661.2
1651449600,38475.5
1651536000,38510.6
1651622400,37727.2
1651708800,39674.9
1651795200,36549.9
1651881600,36013
1651968000,35471.4
1652054400,34082.2
1652140800,30175.7
1652227200,31003.9
1652313600,28907.2
1652400000,28931.1
1652486400,29234.1
1652572800,30074.6
1652659200,31277.4
1652745600,29834.1
1652832000,30406.7
1652918400,28681
1653004800,30289.9
1653091200,29159.5
1653177600,29409.9
1653264000,30278.9
1653350400,29074.3
1653436800,29634.6
1653523200,29518.6
1653609600,29193.9
1653696000,28578.9
1653782400,29013.7
1653868800,29448.7
1653955200,31715.6
1654041600,31776.3
1654128000,29780.8
1654214400,30429.9
1654300800,29681.8
1654387200,29845.2
1654473600,29901.3
1654560000,31349.8
1654646400,31117.8
1654732800,30189.2
1654819200,30083.5
1654905600,29059.4
1654992000,28344.5
1655078400,26593.3
1655164800,22431.2
1655251200,22189.3
1655337600,22550.8
1655424000,20350.5
1655510400,20434.8
1655596800,18977.5
1655683200,20540.4
1655769600,20582.3
1655856000,20703.5
1655942400,19953.7
1656028800,21088.3
1656115200,21194.7
1656201600,21481.4
1656288000,21020
1656374400,20702.2
1656460800,20256.6
1656547200,20085.9
1656633600,19865.7
1656720000,19226.7
1656806400,19224.8
1656892800,19289
1656979200,20208.4
1657065600,20181.9
1657152000,20545.6
1657238400,21633.4
1657324800,21636.4
1657411200,21582.6
1657497600,20834.6
1657584000,19946.3
1657670400,19293
1657756800,20223.7
1657843200,20568.9
1657929600,20835.6
1658016000,21197.1
1658102400,20774.2
1658188800,22538.1
1658275200,23403.3
1658361600,23227.2
1658448000,23154.1
1658534400,22687.1
1658620800,22461.7
1658707200,22582.4
1658793600,21300.7
1658880000,21267.3
1658966400,22950.3
1659052800,23856.2
1659139200,23792
1659225600,23648
1659312000,23326.5
1659398400,23298.9
1659484800,22981.8
1659571200,22831.8
1659657600,22608.3
1659744000,23295.1
1659830400,22947.2
1659916800,23174.2
1660003200,23816.3
1660089600,23156.3
1660176000,23959.9
1660262400,23953.8
1660348800,24418.4
1660435200,24447.1
1660521600,24314.9
1660608000,24096.2
1660694400,23876.3
1660780800,23332.1
1660867200,23194
1660953600,20843.2
1661040000,21150.3
1661126400,21520.5
1661212800,21402.9
1661299200,21516
1661385600,21377.5
1661472000,21597.9
1661558400,20233.3
1661644800,20035.6
1661731200,19550.1
1661817600,20290.4
1661904000,19793
1661990400,20047.7
1662076800,20130.5
1662163200,19952.9
1662249600,19834.9
1662336000,19994.7
1662422400,19789.9
1662508800,18806.7
1662595200,19280.1
1662681600,19327.5
1662768000,21387.6
1662854400,21673
1662940800,21794.5
1663027200,22392.7
1663113600,20172.6
1663200000,20219.6
1663286400,19694.7
1663372800,19787.6
1663459200,20122.7
1663545600,19415.9
1663632000,19542.2
1663718400,18880
1663804800,18507.4
1663891200,19408.6
1663977600,19280.6
1664064000,18931.8
1664150400,18807.7
1664236800,19227.3
1664323200,19104.9
1664409600,19530.7
1664496000,19598.9
1664582400,19427.2
1664668800,19314.7
1664755200,19049.7
1664841600,19632.6
1664928000,20342.2
1665014400,20167.8
1665100800,19956.5
1665187200,19544.8
1665273600,19417.7
1665360000,19441.9
1665446400,19132.5
1665532800,19049.6
1665619200,19156.2
1665705600,19383.3
1665792000,19184.7
1665878400,19063.1
1665964800,19265.5
1666051200,19549
1666137600,19330.7
1666224000,19125.7
1666310400,19046.8
1666396800,19171.3
1666483200,19205.4
1666569600,19565.9
1666656000,19338.9
1666742400,20101.3
1666828800,20772.4
1666915200,20288.5
1667001600,20601.6
1667088000,20816.2
1667174400,20628.5
1667260800,20499.3
1667347200,20486.3
1667433600,20154
1667520000,20208.2
1667606400,21152.9
1667692800,21292.7
1667779200,20920.3
1667865600,20598.4
1667952000,18540.1
1668038400,15857
1668124800,17550.2
1668211200,16990.3
1668297600,16776.4
1668384000,16310.3
1668470400,16588
1668556800,16873.6
1668643200,16662.2
1668729600,16682.4
1668816000,16683.2
1668902400,16687.8
1668988800,16260.4
1669075200,15759.6
1669161600,16194.8
1669248000,16606.8
1669334400,16592.7
1669420800,16507.4
1669507200,16453.5
1669593600,16420.2
